src,dst,amount,timestamp,is_fraud
vpa_19159,vpa_11928,1729.04,1770731947.0,0
vpa_24231,vpa_1742,8048.17,1770732014.0,0
vpa_20086,vpa_14682,251.69,1770732026.0,0
vpa_2743,vpa_780,1766.07,1770732056.0,0
vpa_2336,vpa_13300,6998.74,1770732140.0,0
vpa_26755,vpa_6067,701.86,1770732181.0,0
vpa_22929,vpa_24042,4233.51,1770732256.0,0
vpa_22718,vpa_28075,1416.14,1770732262.0,0
vpa_4592,vpa_6431,3032.65,1770732269.0,0
vpa_20396,vpa_11102,2925.47,1770732342.0,0
vpa_8026,vpa_16639,1513.4,1770732355.0,0
vpa_28535,vpa_6490,1462.91,1770732395.0,0
vpa_28719,vpa_23600,843.39,1770732401.0,0
vpa_2472,vpa_1552,1535.24,1770732418.0,0
vpa_5242,vpa_11427,421.58,1770732478.0,0
vpa_5821,vpa_27617,170.87,1770732491.0,0
vpa_26732,vpa_28942,1842.09,1770732568.0,0
vpa_14910,vpa_22607,1336.01,1770732593.0,0
vpa_17549,vpa_15241,2800.76,1770732639.0,0
vpa_633,vpa_17299,8604.79,1770732646.0,0
vpa_17244,vpa_10906,1535.67,1770732649.0,0
vpa_9746,vpa_6330,420.04,1770732682.0,0
vpa_13830,vpa_28938,1236.7,1770732791.0,0
vpa_1121,vpa_24064,1707.65,1770732868.0,0
vpa_27102,vpa_26024,2942.07,1770732877.0,0
vpa_10120,vpa_4619,1429.45,1770732893.0,0
vpa_21554,vpa_22714,1206.88,1770732953.0,0
vpa_25564,vpa_3572,200.33,1770732979.0,0
vpa_13026,vpa_7153,601.21,1770733035.0,0
vpa_1352,vpa_27244,7186.8,1770733058.0,0
vpa_5969,vpa_15324,1142.14,1770733108.0,0
vpa_14554,vpa_24750,411.33,1770733161.0,0
vpa_13137,vpa_777,812.62,1770733168.0,0
vpa_6377,vpa_13015,1740.31,1770733218.0,0
vpa_25784,vpa_10550,1266.18,1770733356.0,0
vpa_1536,vpa_29880,238.98,1770733458.0,0
vpa_599,vpa_24824,937.78,1770733483.0,0
vpa_24983,vpa_28706,545.83,1770733519.0,0
vpa_19907,vpa_4133,1347.54,1770733523.0,0
vpa_737,vpa_5119,1675.31,1770733578.0,0
vpa_29711,vpa_27824,2094.84,1770733580.0,0
vpa_13176,vpa_25378,3353.03,1770733591.0,0
vpa_23747,vpa_13644,800.53,1770733637.0,0
vpa_15573,vpa_4620,1852.69,1770733672.0,0
vpa_14371,vpa_19718,8920.43,1770733681.0,0
vpa_12183,vpa_24286,3438.17,1770733742.0,0
vpa_23104,vpa_29893,1776.46,1770733843.0,0
vpa_23661,vpa_21100,1986.18,1770733871.0,0
vpa_5574,vpa_24092,636.02,1770733880.0,0
vpa_2386,vpa_17924,580.67,1770733916.0,0
vpa_10031,vpa_10543,1409.97,1770734006.0,0
vpa_9162,vpa_9788,1484.77,1770734011.0,0
vpa_29481,vpa_8833,5406.84,1770734051.0,0
vpa_6593,vpa_21324,933.29,1770734158.0,0
vpa_10852,vpa_21323,1255.49,1770734170.0,0
vpa_20718,vpa_15941,35920.32,1770734172.0,1
vpa_4573,vpa_27133,1742.03,1770734183.0,0
vpa_23419,vpa_11325,1680.28,1770734184.0,0
vpa_23358,vpa_22240,1690.22,1770734188.0,0
vpa_25599,vpa_6330,757.35,1770734195.0,0
vpa_3903,vpa_11325,1746.81,1770734202.0,0
vpa_13371,vpa_28801,3727.86,1770734267.0,0
vpa_6638,vpa_19084,2856.5,1770734287.0,0
vpa_9986,vpa_8942,6398.63,1770734355.0,0
vpa_23464,vpa_23782,1847.22,1770734361.0,0
vpa_14638,vpa_26831,42585.41,1770734429.0,1
vpa_223,vpa_26831,42311.96,1770734429.0,1
vpa_24598,vpa_25393,1176.47,1770734513.0,0
vpa_25795,vpa_27540,850.43,1770734608.0,0
vpa_6922,vpa_15890,2176.19,1770734638.0,0
vpa_867,vpa_25173,1277.76,1770734847.0,0
vpa_28115,vpa_16251,10620.38,1770734892.0,1
vpa_3288,vpa_11790,1309.73,1770734964.0,0
vpa_24758,vpa_5933,1889.36,1770735088.0,0
vpa_28279,vpa_1338,1131.36,1770735118.0,0
vpa_16513,vpa_5392,475.35,1770735167.0,0
vpa_11306,vpa_17315,1323.17,1770735219.0,0
vpa_26006,vpa_18862,4079.53,1770735251.0,0
vpa_23625,vpa_27807,694.41,1770735348.0,0
vpa_11895,vpa_10925,5303.61,1770735391.0,0
vpa_11285,vpa_26023,1247.86,1770735422.0,0
vpa_20801,vpa_9213,1612.6,1770735535.0,0
vpa_3338,vpa_27540,896.69,1770735558.0,0
vpa_25852,vpa_15894,26933.22,1770735573.0,1
vpa_5419,vpa_25393,1198.85,1770735667.0,0
vpa_17417,vpa_29203,1503.72,1770735825.0,0
vpa_423,vpa_17594,1068.03,1770735846.0,0
vpa_15317,vpa_28334,559.5,1770735865.0,0
vpa_18299,vpa_29893,1210.45,1770735886.0,0
vpa_11651,vpa_13261,347.51,1770735912.0,0
vpa_22134,vpa_6490,419.76,1770735992.0,0
vpa_14529,vpa_20381,1767.13,1770736004.0,0
vpa_4265,vpa_14125,1767.66,1770736014.0,0
vpa_1695,vpa_1256,119.62,1770736018.0,0
vpa_18896,vpa_16705,605.39,1770736049.0,0
vpa_24814,vpa_14647,1786.0,1770736080.0,0
vpa_10214,vpa_13816,1884.07,1770736111.0,0
vpa_12439,vpa_19250,1815.81,1770736316.0,0
vpa_4657,vpa_1960,8775.21,1770736350.0,0
vpa_22688,vpa_22899,931.89,1770736367.0,0
vpa_19719,vpa_25021,1245.64,1770736452.0,0
vpa_26720,vpa_20779,1739.7,1770736558.0,0
vpa_8803,vpa_7251,603.34,1770736582.0,0
vpa_2386,vpa_22233,990.9,1770736595.0,0
vpa_14315,vpa_4166,730.62,1770736733.0,0
vpa_6913,vpa_20603,101.21,1770736750.0,0
vpa_7594,vpa_19049,7393.09,1770736770.0,0
vpa_6010,vpa_20815,2902.98,1770736812.0,0
vpa_2680,vpa_29893,1604.44,1770736886.0,0
vpa_8303,vpa_11335,1871.46,1770736896.0,0
vpa_26508,vpa_21417,1694.74,1770736937.0,0
vpa_18646,vpa_1397,1669.82,1770736937.0,0
vpa_7596,vpa_26613,8469.41,1770737007.0,0
vpa_12271,vpa_23600,405.18,1770737019.0,0
vpa_3609,vpa_25393,457.53,1770737028.0,0
vpa_15914,vpa_2496,326.55,1770737050.0,0
vpa_16804,vpa_10699,2555.19,1770737134.0,0
vpa_9259,vpa_16712,914.93,1770737154.0,0
vpa_16222,vpa_5181,1017.79,1770737201.0,0
vpa_3802,vpa_3723,1588.13,1770737214.0,0
vpa_8501,vpa_16317,882.49,1770737262.0,0
vpa_5130,vpa_6734,418.1,1770737264.0,0
vpa_19940,vpa_14293,3386.38,1770737293.0,0
vpa_687,vpa_23374,6329.27,1770737318.0,0
vpa_10999,vpa_10065,4809.47,1770737331.0,0
vpa_9973,vpa_21274,364.86,1770737380.0,0
vpa_21375,vpa_22686,188.55,1770737395.0,0
vpa_8222,vpa_4169,4007.29,1770737511.0,0
vpa_14349,vpa_3290,1175.42,1770737515.0,0
vpa_22523,vpa_1797,1282.01,1770737530.0,0
vpa_13687,vpa_25125,769.52,1770737605.0,0
vpa_1465,vpa_6886,313.34,1770737652.0,0
vpa_25703,vpa_28942,713.88,1770737667.0,0
vpa_7592,vpa_11321,1867.33,1770737683.0,0
vpa_28649,vpa_8378,1136.6,1770737733.0,0
vpa_24656,vpa_14500,1937.92,1770737757.0,0
vpa_17969,vpa_12193,7692.29,1770737763.0,0
vpa_16200,vpa_22103,3335.2,1770737768.0,0
vpa_22840,vpa_28486,1754.7,1770737769.0,0
vpa_2503,vpa_2602,1996.16,1770737800.0,0
vpa_9494,vpa_19757,3871.47,1770737829.0,0
vpa_3715,vpa_5414,1623.48,1770737940.0,0
vpa_4331,vpa_20009,1398.78,1770737982.0,0
vpa_7596,vpa_10017,813.94,1770738020.0,0
vpa_11342,vpa_17121,1984.68,1770738052.0,0
vpa_1656,vpa_1594,42475.67,1770738128.0,1
vpa_22037,vpa_1594,46319.67,1770738128.0,1
vpa_1656,vpa_1594,40462.24,1770738128.0,1
vpa_11384,vpa_20840,1676.27,1770738166.0,0
vpa_8113,vpa_27968,21986.0,1770738178.0,1
vpa_16662,vpa_6838,1545.14,1770738185.0,0
vpa_27186,vpa_11483,1680.0,1770738278.0,0
vpa_11914,vpa_26782,1441.57,1770738280.0,0
vpa_27595,vpa_28112,5686.07,1770738354.0,0
vpa_6281,vpa_25962,267.29,1770738419.0,0
vpa_7493,vpa_21858,5903.02,1770738435.0,0
vpa_29022,vpa_2496,812.6,1770738464.0,0
vpa_19789,vpa_28169,6206.65,1770738494.0,0
vpa_24571,vpa_13075,515.99,1770738588.0,0
vpa_8799,vpa_3572,232.71,1770738593.0,0
vpa_19940,vpa_27072,309.64,1770738622.0,0
vpa_8574,vpa_19607,980.83,1770738647.0,0
vpa_3091,vpa_11446,1826.73,1770738660.0,0
vpa_22526,vpa_14235,1807.23,1770738675.0,0
vpa_729,vpa_5592,5346.39,1770738801.0,0
vpa_24487,vpa_20333,1304.28,1770738819.0,0
vpa_27744,vpa_344,380.44,1770738854.0,0
vpa_27619,vpa_22067,1029.88,1770738887.0,0
vpa_3772,vpa_3617,661.45,1770738910.0,0
vpa_3963,vpa_1256,1773.24,1770738913.0,0
vpa_16829,vpa_19264,3345.39,1770738979.0,0
vpa_11712,vpa_10353,136.83,1770739011.0,0
vpa_21118,vpa_6156,988.25,1770739089.0,0
vpa_12777,vpa_20084,1671.4,1770739115.0,0
vpa_858,vpa_6734,848.95,1770739126.0,0
vpa_10621,vpa_8915,660.77,1770739131.0,0
vpa_6704,vpa_9542,510.81,1770739148.0,0
vpa_13199,vpa_3390,523.57,1770739211.0,0
vpa_14058,vpa_14887,1772.08,1770739309.0,0
vpa_15810,vpa_17121,1164.3,1770739357.0,0
vpa_22587,vpa_6156,1721.35,1770739399.0,0
vpa_11018,vpa_27830,536.97,1770739450.0,0
vpa_220,vpa_12438,670.74,1770739474.0,0
vpa_26392,vpa_16712,1902.05,1770739479.0,0
vpa_16295,vpa_1802,247.21,1770739543.0,0
vpa_21095,vpa_14568,1709.42,1770739574.0,0
vpa_5790,vpa_22182,3468.92,1770739608.0,0
vpa_27040,vpa_27839,962.72,1770739626.0,0
vpa_13610,vpa_16162,9562.37,1770739632.0,0
vpa_15570,vpa_12625,1699.77,1770739645.0,0
vpa_13747,vpa_28333,1700.86,1770739677.0,0
vpa_21149,vpa_3736,510.49,1770739717.0,0
vpa_19364,vpa_15184,271.69,1770739805.0,0
vpa_22005,vpa_28082,626.86,1770739995.0,0
vpa_2316,vpa_28020,1249.07,1770740001.0,0
vpa_23834,vpa_29514,566.01,1770740067.0,0
vpa_25250,vpa_15514,862.64,1770740136.0,0
vpa_11301,vpa_10749,1601.2,1770740147.0,0
vpa_7243,vpa_18264,364.57,1770740152.0,0
vpa_2985,vpa_21022,907.43,1770740216.0,0
vpa_29076,vpa_26903,6427.55,1770740255.0,0
vpa_9137,vpa_28486,644.66,1770740294.0,0
vpa_3933,vpa_28232,1759.72,1770740321.0,0
vpa_7783,vpa_22899,1349.8,1770740324.0,0
vpa_7235,vpa_13548,952.26,1770740359.0,0
vpa_23859,vpa_21335,4327.8,1770740377.0,0
vpa_26226,vpa_28851,5469.25,1770740386.0,0
vpa_581,vpa_8485,1634.69,1770740389.0,0
vpa_1554,vpa_1611,376.29,1770740434.0,0
vpa_22097,vpa_23136,302.4,1770740475.0,0
vpa_17966,vpa_7724,1424.84,1770740531.0,0
vpa_9292,vpa_10579,36038.56,1770740593.0,1
vpa_27001,vpa_16712,157.56,1770740722.0,0
vpa_13167,vpa_16517,1051.08,1770740724.0,0
vpa_17991,vpa_26654,3175.7,1770740757.0,0
vpa_13724,vpa_6490,289.55,1770740794.0,0
vpa_20501,vpa_17406,1271.02,1770740836.0,0
vpa_6734,vpa_18725,1359.4,1770740888.0,0
vpa_2707,vpa_19111,771.89,1770740895.0,0
vpa_20617,vpa_18162,723.78,1770740907.0,0
vpa_27044,vpa_11049,1654.46,1770740954.0,0
vpa_13147,vpa_8925,1754.25,1770740966.0,0
vpa_1420,vpa_14689,522.26,1770741052.0,0
vpa_22202,vpa_28333,306.35,1770741128.0,0
vpa_22626,vpa_17121,1800.5,1770741133.0,0
vpa_2738,vpa_14669,117.73,1770741160.0,0
vpa_28052,vpa_28239,527.44,1770741190.0,0
vpa_26001,vpa_21100,1892.71,1770741206.0,0
vpa_16248,vpa_7782,444.54,1770741209.0,0
vpa_13321,vpa_13093,1701.49,1770741218.0,0
vpa_23576,vpa_26432,3771.98,1770741282.0,0
vpa_28030,vpa_17898,1018.5,1770741352.0,0
vpa_2083,vpa_3667,22456.98,1770741411.0,1
vpa_2621,vpa_29714,4242.75,1770741451.0,0
vpa_24770,vpa_28771,569.54,1770741522.0,0
vpa_26851,vpa_17806,883.4,1770741584.0,0
vpa_12032,vpa_7637,1054.93,1770741614.0,0
vpa_13328,vpa_13330,141.09,1770741615.0,0
vpa_14638,vpa_26831,44565.22,1770741629.0,1
vpa_12568,vpa_26831,45820.16,1770741629.0,1
vpa_28912,vpa_20247,3114.19,1770741674.0,0
vpa_6444,vpa_1797,1096.63,1770741675.0,0
vpa_24024,vpa_3290,600.28,1770741722.0,0
vpa_20974,vpa_13075,566.35,1770741775.0,0
vpa_1582,vpa_12031,966.02,1770741818.0,0
vpa_24869,vpa_11330,3420.9,1770741861.0,0
vpa_3481,vpa_28334,509.83,1770741877.0,0
vpa_1604,vpa_10749,1530.62,1770741967.0,0
vpa_25953,vpa_13261,379.1,1770742094.0,0
vpa_17631,vpa_5213,1475.51,1770742170.0,0
vpa_6590,vpa_9995,1845.43,1770742172.0,0
vpa_29759,vpa_426,1198.64,1770742247.0,0
vpa_15478,vpa_20450,8537.21,1770742252.0,0
vpa_27819,vpa_10330,1212.68,1770742266.0,0
vpa_5722,vpa_8006,505.42,1770742295.0,0
vpa_5425,vpa_5322,1574.65,1770742304.0,0
vpa_21742,vpa_15962,353.43,1770742331.0,0
vpa_15081,vpa_27693,814.14,1770742342.0,0
vpa_17949,vpa_20381,1850.84,1770742394.0,0
vpa_7081,vpa_69,479.97,1770742490.0,0
vpa_10207,vpa_21439,999.08,1770742506.0,0
vpa_19127,vpa_6120,3819.36,1770742538.0,0
vpa_13228,vpa_529,7546.33,1770742665.0,0
vpa_12682,vpa_6975,1487.25,1770742695.0,0
vpa_5363,vpa_10022,1760.79,1770742715.0,0
vpa_27618,vpa_16990,1168.68,1770742718.0,0
vpa_18687,vpa_3599,1405.66,1770742722.0,0
vpa_20388,vpa_14647,860.8,1770742810.0,0
vpa_21238,vpa_25967,1747.22,1770742871.0,0
vpa_12382,vpa_10948,1518.1,1770743017.0,0
vpa_10335,vpa_6975,1404.02,1770743100.0,0
vpa_22569,vpa_13427,1259.94,1770743276.0,0
vpa_26740,vpa_3617,569.78,1770743285.0,0
vpa_20397,vpa_16218,935.69,1770743294.0,0
vpa_15427,vpa_11325,1953.55,1770743307.0,0
vpa_26783,vpa_4710,3460.04,1770743330.0,0
vpa_25063,vpa_21554,1050.62,1770743334.0,0
vpa_17582,vpa_20986,707.34,1770743340.0,0
vpa_26114,vpa_18682,178.36,1770743415.0,0
vpa_21639,vpa_6975,349.16,1770743475.0,0
vpa_18274,vpa_790,1906.01,1770743705.0,0
vpa_8061,vpa_16036,745.26,1770743724.0,0
vpa_18082,vpa_12022,184.26,1770743786.0,0
vpa_6660,vpa_7073,151.74,1770743846.0,0
vpa_9727,vpa_21480,409.99,1770743858.0,0
vpa_27152,vpa_26020,4001.91,1770743892.0,0
vpa_4835,vpa_10337,201.88,1770743954.0,0
vpa_23250,vpa_25237,961.87,1770744030.0,0
vpa_8801,vpa_10037,130.25,1770744128.0,0
vpa_28009,vpa_2116,1151.73,1770744157.0,0
vpa_7521,vpa_15457,9063.13,1770744160.0,0
vpa_25700,vpa_28333,1129.54,1770744325.0,0
vpa_2912,vpa_22607,293.03,1770744354.0,0
vpa_2669,vpa_23525,8227.9,1770744379.0,0
vpa_19148,vpa_19050,2372.88,1770744379.0,0
vpa_13643,vpa_25469,774.9,1770744425.0,0
vpa_1586,vpa_6838,1690.02,1770744548.0,0
vpa_22175,vpa_23498,1698.33,1770744554.0,0
vpa_13973,vpa_3571,2703.29,1770744630.0,0
vpa_3235,vpa_1164,1923.49,1770744632.0,0
vpa_3121,vpa_18408,1959.41,1770744677.0,0
vpa_18862,vpa_26006,2428.91,1770744752.0,0
vpa_13785,vpa_17336,6907.74,1770744753.0,0
vpa_1610,vpa_15681,777.2,1770744769.0,0
vpa_22879,vpa_25753,2343.06,1770744776.0,0
vpa_10513,vpa_12612,6438.33,1770744846.0,0
vpa_6309,vpa_5160,34722.68,1770744892.0,1
vpa_5578,vpa_25715,1642.54,1770744917.0,0
vpa_9644,vpa_3290,1316.69,1770745033.0,0
vpa_13854,vpa_3092,1742.33,1770745040.0,0
vpa_17444,vpa_29402,465.23,1770745095.0,0
vpa_4384,vpa_3622,840.76,1770745102.0,0
vpa_25598,vpa_19522,6737.14,1770745151.0,0
vpa_5043,vpa_15,1954.31,1770745157.0,0
vpa_10603,vpa_26831,47586.99,1770745229.0,1
vpa_8545,vpa_26831,46913.81,1770745229.0,1
vpa_9466,vpa_13747,1173.12,1770745275.0,0
vpa_13847,vpa_19368,8781.67,1770745405.0,0
vpa_28234,vpa_3290,1224.6,1770745429.0,0
vpa_2773,vpa_13025,4206.06,1770745462.0,0
vpa_20646,vpa_9985,205.67,1770745481.0,0
vpa_8696,vpa_25564,575.78,1770745527.0,0
vpa_13558,vpa_13788,1463.73,1770745567.0,0
vpa_3941,vpa_13015,1122.59,1770745570.0,0
vpa_27793,vpa_7791,101.81,1770745582.0,0
vpa_16229,vpa_1611,178.11,1770745624.0,0
vpa_15451,vpa_6156,1522.29,1770745628.0,0
vpa_25795,vpa_10391,9653.18,1770745629.0,0
vpa_8529,vpa_24106,298.83,1770745659.0,0
vpa_23301,vpa_6838,1931.21,1770745676.0,0
vpa_5531,vpa_21805,9962.25,1770745744.0,0
vpa_26821,vpa_1111,1402.36,1770745843.0,0
vpa_19662,vpa_20968,898.59,1770745973.0,0
vpa_8039,vpa_17823,9455.19,1770746040.0,0
vpa_14754,vpa_8006,581.81,1770746094.0,0
vpa_11997,vpa_20332,964.89,1770746178.0,0
vpa_21873,vpa_25021,969.27,1770746301.0,0
vpa_2857,vpa_10518,2103.48,1770746323.0,0
vpa_6738,vpa_17898,614.97,1770746330.0,0
vpa_18695,vpa_6886,1206.47,1770746372.0,0
vpa_29880,vpa_28010,923.96,1770746377.0,0
vpa_11128,vpa_28056,585.28,1770746426.0,0
vpa_17928,vpa_19065,4365.05,1770746438.0,0
vpa_10706,vpa_16066,592.48,1770746656.0,0
vpa_19049,vpa_777,1780.7,1770746677.0,0
vpa_10622,vpa_7946,5681.32,1770746720.0,0
vpa_5608,vpa_22686,1383.6,1770746734.0,0
vpa_4303,vpa_7013,3359.54,1770746752.0,0
vpa_17959,vpa_21619,516.34,1770746757.0,0
vpa_1372,vpa_6395,1313.04,1770746799.0,0
vpa_21240,vpa_6177,781.18,1770746886.0,0
vpa_9209,vpa_6695,1484.34,1770746916.0,0
vpa_9538,vpa_445,865.3,1770746944.0,0
vpa_844,vpa_517,925.55,1770746965.0,0
vpa_20850,vpa_15567,1075.86,1770747003.0,0
vpa_11139,vpa_22440,7646.21,1770747125.0,0
vpa_16960,vpa_9985,352.31,1770747165.0,0
vpa_16976,vpa_789,369.59,1770747167.0,0
vpa_12290,vpa_3089,49867.82,1770747199.0,1
vpa_17226,vpa_3932,5985.73,1770747213.0,0
vpa_7393,vpa_2719,600.71,1770747276.0,0
vpa_11497,vpa_14107,1395.98,1770747301.0,0
vpa_24172,vpa_11726,4641.6,1770747320.0,0
vpa_27968,vpa_17346,230.84,1770747362.0,0
vpa_7480,vpa_2046,1286.73,1770747380.0,0
vpa_8903,vpa_23366,909.25,1770747397.0,0
vpa_29845,vpa_20840,1024.26,1770747407.0,0
vpa_3204,vpa_25967,813.49,1770747452.0,0
vpa_16261,vpa_12754,8166.98,1770747457.0,0
vpa_9517,vpa_12441,44202.38,1770747495.0,1
vpa_6335,vpa_21669,6703.33,1770747545.0,0
vpa_7878,vpa_14097,4645.34,1770747695.0,0
vpa_9394,vpa_6289,13213.75,1770747726.0,1
vpa_4946,vpa_14709,121.78,1770747766.0,0
vpa_15529,vpa_1313,13527.75,1770747779.0,1
vpa_3083,vpa_765,1820.0,1770747801.0,0
vpa_11884,vpa_9040,951.82,1770747833.0,0
vpa_2040,vpa_25084,776.55,1770747848.0,0
vpa_5913,vpa_21657,840.59,1770747893.0,0
vpa_17555,vpa_6289,13644.38,1770747906.0,1
vpa_14349,vpa_27072,599.06,1770747920.0,0
vpa_26494,vpa_11446,929.12,1770747967.0,0
vpa_12041,vpa_21925,691.92,1770748122.0,0
vpa_22697,vpa_28486,1049.65,1770748144.0,0
vpa_19470,vpa_25778,734.28,1770748183.0,0
vpa_21800,vpa_7664,3012.92,1770748278.0,0
vpa_27540,vpa_5800,439.2,1770748363.0,0
vpa_26525,vpa_5392,1932.24,1770748384.0,0
vpa_28058,vpa_11497,9219.72,1770748434.0,0
vpa_22437,vpa_2935,11873.62,1770748442.0,1
vpa_4268,vpa_20231,8124.32,1770748586.0,0
vpa_7384,vpa_13457,1500.53,1770748650.0,0
vpa_18904,vpa_6810,1582.8,1770748652.0,0
vpa_6123,vpa_10058,175.98,1770748660.0,0
vpa_28239,vpa_8375,1770.28,1770748666.0,0
vpa_16456,vpa_6289,6212.99,1770748686.0,1
vpa_3922,vpa_13681,1125.07,1770748695.0,0
vpa_23121,vpa_17471,9198.36,1770748826.0,0
vpa_10603,vpa_26831,44267.88,1770748829.0,1
vpa_12568,vpa_26831,45905.68,1770748829.0,1
vpa_19762,vpa_12764,1365.13,1770748888.0,0
vpa_13876,vpa_11670,930.98,1770748893.0,0
vpa_26468,vpa_19486,617.16,1770748934.0,0
vpa_7409,vpa_29019,5051.65,1770748958.0,0
vpa_20852,vpa_5298,1281.37,1770748969.0,0
vpa_16223,vpa_2043,1911.49,1770749112.0,0
vpa_26242,vpa_406,1053.2,1770749158.0,0
vpa_29905,vpa_14669,1368.3,1770749166.0,0
vpa_5717,vpa_10353,1769.74,1770749191.0,0
vpa_1840,vpa_28771,1140.28,1770749252.0,0
vpa_17362,vpa_27453,1533.97,1770749305.0,0
vpa_9099,vpa_10384,8617.13,1770749344.0,0
vpa_28277,vpa_14669,1906.79,1770749397.0,0
vpa_28394,vpa_20026,483.9,1770749455.0,0
vpa_22948,vpa_29411,1775.71,1770749538.0,0
vpa_24264,vpa_25715,1939.23,1770749597.0,0
vpa_8553,vpa_20332,1090.29,1770749675.0,0
vpa_6476,vpa_16437,7174.87,1770749696.0,0
vpa_4040,vpa_19130,603.1,1770749713.0,0
vpa_27762,vpa_20294,1263.49,1770749727.0,0
vpa_4415,vpa_15330,3674.8,1770749761.0,0
vpa_3506,vpa_6289,9476.95,1770749766.0,1
vpa_22086,vpa_6289,12159.74,1770749766.0,1
vpa_13780,vpa_8318,888.83,1770749802.0,0
vpa_4238,vpa_25000,3835.8,1770749815.0,0
vpa_4269,vpa_865,3332.02,1770749846.0,0
vpa_17077,vpa_4755,4292.32,1770749927.0,0
vpa_2814,vpa_1421,689.2,1770749945.0,0
vpa_28951,vpa_10131,1041.04,1770749954.0,0
vpa_7391,vpa_14806,1524.56,1770749993.0,0
vpa_28545,vpa_3617,947.51,1770750032.0,0
vpa_22461,vpa_8318,1594.24,1770750101.0,0
vpa_5029,vpa_5327,27720.18,1770750125.0,1
vpa_15357,vpa_12182,1852.54,1770750145.0,0
vpa_4310,vpa_25778,1307.51,1770750183.0,0
vpa_3851,vpa_5177,1330.48,1770750270.0,0
vpa_21517,vpa_14361,100.17,1770750374.0,0
vpa_2549,vpa_24824,754.87,1770750504.0,0
vpa_26437,vpa_9439,660.45,1770750529.0,0
vpa_18267,vpa_10550,1616.62,1770750534.0,0
vpa_23640,vpa_28901,1594.52,1770750536.0,0
vpa_2220,vpa_16421,3702.62,1770750601.0,0
vpa_22283,vpa_5505,689.9,1770750608.0,0
vpa_29122,vpa_1338,1125.63,1770750737.0,0
vpa_3226,vpa_4876,1248.31,1770750756.0,0
vpa_3307,vpa_1381,1004.71,1770750778.0,0
vpa_2127,vpa_19573,1242.19,1770750793.0,0
vpa_12338,vpa_1584,848.73,1770750810.0,0
vpa_3725,vpa_6319,9588.75,1770750856.0,0
vpa_25710,vpa_6975,1236.72,1770750901.0,0
vpa_24127,vpa_13015,144.05,1770750970.0,0
vpa_8194,vpa_3994,1581.93,1770750998.0,0
vpa_12351,vpa_13457,1952.73,1770751128.0,0
vpa_22867,vpa_6289,11204.12,1770751146.0,1
vpa_3556,vpa_14627,3435.48,1770751151.0,0
vpa_28822,vpa_21439,697.91,1770751214.0,0
vpa_5874,vpa_6289,12315.48,1770751386.0,1
vpa_6192,vpa_396,3620.56,1770751388.0,0
vpa_10579,vpa_8799,34797.656198795936,1770751393.0,1
vpa_29532,vpa_20532,202.96,1770751413.0,0
vpa_13746,vpa_15462,1870.09,1770751601.0,0
vpa_15325,vpa_26112,1123.65,1770751621.0,0
vpa_18431,vpa_18638,1089.41,1770751668.0,0
vpa_23233,vpa_26023,1349.08,1770751713.0,0
vpa_3758,vpa_16036,682.41,1770751716.0,0
vpa_29339,vpa_15514,940.57,1770751742.0,0
vpa_27882,vpa_16990,992.69,1770751801.0,0
vpa_12728,vpa_21792,1300.67,1770751838.0,0
vpa_10463,vpa_26935,1732.51,1770751867.0,0
vpa_21653,vpa_26667,4795.12,1770751942.0,0
vpa_14427,vpa_15962,1567.33,1770751982.0,0
vpa_26270,vpa_23471,4423.47,1770752033.0,0
vpa_22247,vpa_15429,1143.75,1770752069.0,0
vpa_21018,vpa_5392,222.92,1770752127.0,0
vpa_11953,vpa_23362,1498.13,1770752136.0,0
vpa_14243,vpa_12764,821.93,1770752146.0,0
vpa_13100,vpa_5392,1048.69,1770752175.0,0
vpa_5676,vpa_25902,1239.55,1770752184.0,0
vpa_6966,vpa_3407,150.87,1770752204.0,0
vpa_20772,vpa_15562,1936.73,1770752204.0,0
vpa_3546,vpa_17594,1672.66,1770752205.0,0
vpa_15615,vpa_29249,778.45,1770752261.0,0
vpa_13697,vpa_11049,951.29,1770752274.0,0
vpa_21160,vpa_9788,566.18,1770752292.0,0
vpa_25815,vpa_10017,310.62,1770752320.0,0
vpa_7994,vpa_3622,1274.14,1770752320.0,0
vpa_17183,vpa_6289,5049.56,1770752346.0,1
vpa_22290,vpa_15805,2277.82,1770752355.0,0
vpa_21115,vpa_11790,1364.38,1770752374.0,0
vpa_11892,vpa_14047,1301.84,1770752407.0,0
vpa_8952,vpa_21197,999.41,1770752471.0,0
vpa_12896,vpa_9879,4900.0,1770752545.0,0
vpa_26252,vpa_10473,547.39,1770752571.0,0
vpa_7381,vpa_1397,1568.79,1770752584.0,0
vpa_4292,vpa_6975,677.17,1770752608.0,0
vpa_7009,vpa_23124,1602.48,1770752611.0,0
vpa_27111,vpa_18622,1589.58,1770752666.0,0
vpa_7068,vpa_13339,3473.5,1770752680.0,0
vpa_18599,vpa_27807,1208.3,1770752730.0,0
vpa_13831,vpa_4921,6855.22,1770752771.0,0
vpa_9048,vpa_708,2170.49,1770752779.0,0
vpa_12781,vpa_13816,315.17,1770752816.0,0
vpa_8502,vpa_8935,1495.98,1770752828.0,0
vpa_14109,vpa_6289,12144.91,1770752886.0,1
vpa_6388,vpa_15412,7668.11,1770752979.0,0
vpa_29978,vpa_17108,714.74,1770752993.0,0
